budget,revenue,runtime,video,actorsPopularity_mean,popularity,voteAvg,voteCount,genresAmount,productionCoAmount,productionCountriesAmount,actorsAmount,castWomenAmount,castMenAmount,releaseYear
20000000.0,59000000.0,104,0,9.197699999999998,19.112,6.5,401,2,2,1,20,2.0,18.0,1990.0
35000000.0,64350171.0,106,0,2.2561527777777775,11.288,5.9,524,4,4,1,72,11.0,38.0,1995.0
26000000.0,38587181.0,100,0,8.037937500000002,22.567,5.9,188,2,2,1,16,6.0,10.0,1997.0
35000000.0,29882645.0,132,0,4.097,11.004,6.6,430,5,7,2,52,6.0,20.0,2002.0
15000000.0,24819936.0,101,0,5.635172413793103,32.533,6.7,1358,3,3,1,29,15.0,10.0,1996.0
12000000.0,38587181.0,92,0,3.814431818181818,14.11,6.1,310,1,1,1,44,3.0,32.0,1996.0
30000000.0,57400547.0,95,0,5.152739130434782,18.119,6.0,506,2,4,2,23,1.0,21.0,1996.0
50000000.0,150270147.0,108,0,4.813527777777777,20.255,6.0,1141,1,3,1,36,1.0,26.0,1996.0
80000000.0,116643346.0,117,0,7.621,24.251,6.1,1915,3,5,1,32,4.0,27.0,2003.0
25000000.0,51842679.0,104,0,5.764266666666666,14.46,6.0,427,3,4,2,15,5.0,4.0,2002.0
100000000.0,242295562.0,115,0,4.34376388888889,21.321,6.0,1374,4,2,2,72,8.0,52.0,1996.0
30000000.0,24048000.0,106,0,8.61796153846154,14.072,5.4,407,4,1,1,26,12.0,10.0,1995.0
30000000.0,212385533.0,90,0,6.970947368421052,39.977,6.3,3236,3,2,1,19,2.0,13.0,1995.0
15000000.0,40283321.0,104,0,7.645705882352941,19.163,6.5,1453,2,1,1,34,12.0,17.0,1998.0
5500000.0,159616327.0,129,0,3.8780714285714275,16.797,8.0,1905,3,2,1,42,6.0,31.0,1973.0
60000000.0,129832389.0,89,0,2.7977526881720434,22.406,6.0,2002,3,1,1,93,16.0,41.0,1996.0
12000000.0,38587181.0,114,0,2.972459016393442,14.071,6.2,423,3,2,2,61,9.0,18.0,2002.0
12000000.0,68706993.0,113,0,3.2628936170212763,15.677,7.1,1198,4,1,1,47,5.0,18.0,1985.0
16000000.0,119754278.0,93,0,6.984814814814814,23.467,6.1,1469,2,2,1,27,10.0,15.0,2000.0
25000000.0,118890272.0,93,0,5.529763157894737,68.088,6.1,2943,2,6,3,38,10.0,26.0,2006.0
12000000.0,38587181.0,105,0,4.363285714285714,10.328,4.5,79,3,4,3,7,2.0,2.0,2005.0
10000000.0,50100000.0,178,0,3.0791754385964913,13.159,7.6,712,1,2,1,114,7.0,100.0,1962.0
21150000.0,39438674.0,95,0,4.643178571428571,22.689,5.2,461,2,3,2,28,5.0,21.0,2001.0
82000000.0,190320568.0,113,0,8.345199999999998,41.847,6.6,2568,1,5,1,35,2.0,31.0,2005.0
65000000.0,17218080.0,100,0,4.813083333333334,12.123,5.7,745,3,2,1,36,6.0,20.0,1991.0
18000000.0,41009669.0,87,0,8.447266666666668,16.709,6.2,1139,2,5,2,30,15.0,13.0,2006.0
75000000.0,140175006.0,91,0,9.500058823529413,69.533,6.6,3096,4,2,1,17,5.0,10.0,2006.0
7000000.0,25900000.0,85,0,5.494964285714286,15.88,6.1,1042,1,2,3,28,8.0,18.0,2002.0
4500000.0,7011317.0,105,0,6.862999999999999,15.581,7.1,621,2,3,1,14,4.0,9.0,1996.0
12000000.0,8430492.0,113,0,2.219739130434782,14.192,6.8,1041,3,6,1,46,12.0,33.0,1984.0
55000000.0,223387299.0,98,0,6.015515151515151,38.099,6.4,2016,3,2,1,33,14.0,16.0,2005.0
1100000.0,20112926.0,105,0,3.7156428571428575,64.214,7.1,1293,2,2,1,14,2.0,6.0,2003.0
29000000.0,59509925.0,105,0,5.084425531914893,38.866,6.8,1380,2,3,1,47,6.0,37.0,1991.0
3000000.0,515905.0,83,0,2.943347826086957,64.638,7.9,2431,3,5,1,23,2.0,15.0,1995.0
4000000.0,205843612.0,78,0,4.0922,92.948,7.3,5146,3,1,1,15,2.0,12.0,1967.0
10000000.0,86572238.0,106,0,3.4638999999999998,20.435,6.7,1366,4,4,2,30,7.0,22.0,1984.0
54000000.0,128769345.0,95,0,6.994809523809525,22.861,5.6,2362,4,2,1,21,5.0,14.0,1996.0
62000000.0,215887717.0,141,0,6.987239130434783,13.514,6.6,1092,3,2,1,46,8.0,36.0,1994.0
60000000.0,165333180.0,92,0,5.079704545454547,30.489,5.5,2491,3,4,3,44,12.0,25.0,2002.0
32000000.0,89083229.0,87,0,3.4928596491228068,37.223,6.3,2784,3,7,1,57,8.0,21.0,2005.0
4500000.0,81198894.0,97,0,3.5413137254901956,25.876,6.6,1978,2,2,1,51,9.0,36.0,1984.0
82500000.0,240685326.0,107,0,7.070717391304347,37.804,6.2,5694,3,4,1,46,22.0,20.0,2006.0
19000000.0,61389680.0,114,0,5.092157894736841,50.666,7.5,4544,3,2,1,38,7.0,20.0,1985.0
60000000.0,74208267.0,136,0,3.6718888888888888,18.703,5.7,1354,4,6,3,54,10.0,30.0,2003.0
95000000.0,250288523.0,136,0,4.440972972972972,26.993,6.5,3222,2,2,1,37,5.0,23.0,1998.0
1500000.0,20412216.0,91,0,1.6834814814814814,19.589,6.9,820,2,4,1,81,6.0,10.0,1995.0
35000000.0,113374103.0,108,0,4.117,42.075,5.9,1203,3,1,1,53,20.0,33.0,1995.0
23000000.0,38587181.0,102,0,3.086698412698413,29.792,6.2,1213,4,5,1,63,7.0,36.0,1992.0
70000000.0,255000211.0,112,0,8.362250000000001,34.543,6.4,1766,3,6,3,24,4.0,19.0,1993.0
25000000.0,20796847.0,93,0,7.291472222222222,27.314,6.5,1907,1,3,2,36,13.0,21.0,2004.0
35000000.0,99255460.0,92,0,2.5177169811320748,50.114,6.3,1188,2,4,1,53,2.0,16.0,2006.0
18000000.0,222724172.0,93,0,6.7048461538461535,27.066,6.3,2371,4,1,1,13,4.0,9.0,1989.0
10000000.0,36230219.0,107,0,3.825999999999999,32.059,6.2,2118,3,1,1,19,3.0,9.0,1985.0
12000000.0,52223306.0,96,0,5.506192307692308,12.222,6.6,1281,2,4,1,26,5.0,17.0,2002.0
26000000.0,90941129.0,90,0,6.2444411764705885,69.271,6.2,3056,2,2,1,34,15.0,17.0,2003.0
40000000.0,75505856.0,112,0,3.464078431372549,24.393,7.4,2287,6,3,1,51,5.0,46.0,1992.0
11000000.0,48572000.0,96,0,6.479052631578946,36.721,6.8,2456,5,3,1,19,5.0,14.0,1990.0
35000000.0,124909762.0,127,0,4.068753846153847,22.31,7.5,3426,3,4,1,65,15.0,50.0,1997.0
220000.0,2040920.0,81,0,0.8150487804878049,14.913,6.7,833,3,2,2,41,1.0,4.0,1992.0
9500000.0,107071655.0,98,0,8.406117647058823,81.114,6.2,1955,1,6,1,17,7.0,10.0,2003.0
55000000.0,149022650.0,104,0,7.06295652173913,22.355,6.7,1967,3,1,1,23,11.0,10.0,1992.0
6000000.0,70136369.0,103,0,3.7554222222222218,19.643,7.6,3783,1,1,1,45,10.0,19.0,1986.0
42000000.0,68467960.0,91,0,7.8084999999999996,60.134,6.2,1549,2,3,2,18,6.0,11.0,2001.0
70000000.0,72108608.0,101,0,9.680684210526316,18.645,5.6,1613,4,8,2,19,3.0,16.0,2008.0
95000000.0,190213455.0,112,0,8.063285714285714,26.469,5.9,1940,3,4,2,21,4.0,11.0,2000.0
60000000.0,170268750.0,101,0,4.540823529411766,23.523,5.8,1802,2,5,1,85,34.0,28.0,2004.0
40000000.0,176997168.0,128,0,3.7271296296296295,13.77,7.0,1142,5,3,1,54,5.0,33.0,1993.0
20000000.0,79114085.0,129,0,6.228904761904762,26.414,6.8,1840,3,4,1,21,8.0,13.0,1982.0
50000000.0,273552592.0,138,0,3.108618320610687,28.757,6.9,2485,3,4,1,131,39.0,57.0,1996.0
3500000.0,57051053.0,99,0,7.260454545454545,36.049,7.0,2866,2,3,1,11,7.0,4.0,2005.0
4500000.0,3764219.0,117,0,4.303000000000001,9.956,7.1,215,1,4,1,13,2.0,9.0,2004.0
12000000.0,38587181.0,106,0,4.884950000000001,16.002,7.6,968,3,1,1,20,2.0,13.0,1970.0
7500000.0,18869631.0,99,0,9.837214285714285,16.429,6.1,492,2,1,2,14,2.0,12.0,1988.0
80000000.0,98376292.0,101,0,7.441851851851853,23.718,6.0,1719,3,3,1,27,7.0,19.0,2001.0
28000000.0,60780981.0,90,0,5.135700934579439,19.176,6.2,3401,1,8,2,107,23.0,47.0,2001.0
6000000.0,24271196.0,105,0,3.1371666666666664,43.283,6.5,747,1,2,1,60,3.0,29.0,1990.0
12000000.0,38587181.0,104,0,7.9503200000000005,9.928,6.2,174,3,2,1,25,9.0,14.0,1996.0
12000000.0,21890845.0,107,0,5.069894736842104,18.967,6.5,325,6,1,1,19,2.0,12.0,1996.0
30000000.0,48138337.0,93,0,3.04175,16.868,5.1,573,2,4,2,44,4.0,24.0,1997.0
85000000.0,149044513.0,85,0,4.803050000000001,22.297,6.3,1906,3,2,1,40,10.0,22.0,2007.0
25000000.0,55494066.0,111,0,3.339491228070176,13.504,6.6,440,3,2,1,57,8.0,20.0,1998.0
46000000.0,25232289.0,124,0,8.437315789473685,26.059,6.7,1010,5,1,1,19,3.0,14.0,1998.0
15000000.0,60629159.0,96,0,5.025909090909091,29.0,7.4,3186,2,2,3,11,3.0,6.0,1986.0
21000000.0,71441250.0,110,0,3.9627619047619045,21.43,7.5,3578,2,2,1,63,5.0,29.0,2001.0
17000000.0,30331165.0,81,0,6.585346153846152,20.046,6.6,669,3,2,1,26,11.0,12.0,1998.0
15000000.0,5600000.0,87,0,5.897058823529412,63.445,5.9,267,2,3,1,17,7.0,8.0,1996.0
12000000.0,43312294.0,117,0,6.972384615384616,19.756,6.8,869,3,1,1,13,2.0,10.0,1997.0
27000000.0,60527873.0,115,0,4.716316666666667,17.113,6.5,1140,4,2,1,60,16.0,28.0,1997.0
50000000.0,159710793.0,124,0,2.7769259259259256,26.746,7.1,1120,3,2,1,54,8.0,10.0,1998.0
5500000.0,58972904.0,123,0,4.207560975609756,9.648,6.9,650,2,5,1,41,4.0,33.0,1981.0
53000000.0,139804348.0,94,0,11.278375,61.802,7.6,4490,2,5,1,16,8.0,8.0,1997.0
90000000.0,69131860.0,92,0,5.366103448275862,18.066,5.5,973,5,2,1,29,7.0,18.0,1998.0
17500000.0,23438120.0,156,0,5.37045,25.038,5.8,528,3,2,2,20,6.0,10.0,1979.0
26000000.0,65705772.0,121,0,6.1955,23.823,7.3,1167,3,2,1,26,11.0,11.0,1998.0
10000000.0,38587181.0,102,0,5.892434782608696,17.035,5.3,235,5,6,2,23,4.0,12.0,2000.0
45000000.0,11203026.0,106,0,7.398857142857142,20.258,6.1,489,4,3,2,21,4.0,13.0,1998.0
10000000.0,21485066.0,102,0,8.30748,22.249,7.4,1356,1,3,2,25,4.0,19.0,1973.0
130000.0,27000000.0,100,0,3.0071212121212123,20.381,7.4,804,2,2,1,33,2.0,13.0,1972.0
20000000.0,101434304.0,99,0,7.137777777777777,36.664,7.4,2028,4,2,2,18,3.0,14.0,2004.0
120000000.0,259175788.0,106,0,6.868067796610169,34.612,5.4,2473,3,4,1,59,20.0,36.0,2003.0
20000000.0,167722310.0,92,0,5.146591836734694,26.121,6.3,2724,1,3,2,49,7.0,31.0,2004.0
21000000.0,83137603.0,81,0,4.322681818181818,33.251,7.2,2069,2,5,1,22,3.0,11.0,1999.0
12000000.0,38587181.0,117,0,4.239037037037037,12.396,7.3,718,2,4,3,27,1.0,18.0,1973.0
31000000.0,134095253.0,156,0,4.3020000000000005,18.279,7.7,2412,1,2,1,42,10.0,19.0,1992.0
65000000.0,117487473.0,132,0,5.121945945945946,30.106,6.9,2397,4,4,1,37,5.0,25.0,2001.0
120000000.0,203567857.0,126,0,7.808357142857143,26.091,6.2,2173,4,4,3,28,2.0,23.0,2004.0
24000000.0,75634409.0,76,0,2.2438888888888884,106.294,7.8,7309,3,4,1,36,5.0,15.0,1993.0
78000000.0,179179718.0,103,0,3.8552702702702715,69.203,5.2,4069,2,5,1,74,7.0,35.0,2003.0
73000000.0,151493655.0,118,0,4.945243902439025,23.108,6.8,2664,4,2,1,41,8.0,27.0,1999.0
40000000.0,160583018.0,88,0,3.434970588235293,28.955,6.2,2705,3,2,1,34,5.0,18.0,2003.0
120000000.0,363258859.0,95,0,4.797449999999999,106.455,7.0,7429,4,2,1,60,20.0,33.0,1998.0
38000000.0,119723358.0,100,0,7.713892857142857,77.423,5.6,1716,4,1,1,28,5.0,13.0,2002.0
65000000.0,250821495.0,119,0,4.374928571428571,22.86,6.6,2562,2,1,1,56,18.0,16.0,1998.0
8000000.0,17460020.0,82,0,2.7781724137931034,10.488,6.3,406,2,2,1,58,15.0,39.0,1998.0
15000000.0,216614388.0,107,0,5.061037735849056,21.399,6.0,1694,1,1,1,53,13.0,31.0,1988.0
7500000.0,296999813.0,93,0,3.590857142857143,16.884,6.3,1832,2,2,1,49,20.0,26.0,1989.0
15000000.0,94000000.0,102,0,5.448137931034483,30.514,7.5,2969,3,6,1,29,5.0,20.0,1994.0
130000000.0,631744560.0,90,0,8.174576923076923,105.528,7.2,9034,5,1,1,26,5.0,16.0,2008.0
75000000.0,195745823.0,106,0,6.956135135135136,34.356,6.1,2438,1,3,1,37,9.0,24.0,2003.0
70000000.0,130293714.0,146,0,2.8577500000000002,37.163,7.4,3961,3,5,4,76,8.0,28.0,2004.0
60000000.0,141702264.0,82,0,4.580730769230769,42.37,5.5,1684,4,6,2,52,14.0,27.0,2006.0
3500000.0,27900000.0,97,0,4.2485333333333335,17.968,7.5,542,2,1,1,45,7.0,22.0,1993.0
12000000.0,480811.0,113,0,5.249277777777777,11.997,6.6,327,2,4,3,18,7.0,5.0,2001.0
12000000.0,236185.0,94,0,2.0236666666666667,11.84,6.7,252,3,3,1,18,1.0,9.0,2000.0
40000000.0,285176741.0,119,0,8.766464285714285,20.1,6.5,3560,2,3,1,28,15.0,13.0,2005.0
6000000.0,25792310.0,100,0,3.300529411764706,24.325,6.5,1125,3,4,1,34,11.0,11.0,1992.0
50000000.0,87528173.0,99,0,6.258709677419355,26.412,5.9,1351,2,6,3,31,8.0,20.0,2006.0
39000000.0,75850624.0,125,0,3.0899090909090914,15.837,5.5,1307,4,3,2,44,11.0,26.0,1983.0
23000000.0,112880294.0,98,0,5.449655172413793,79.94,6.5,4226,1,3,1,29,9.0,18.0,2000.0
80000000.0,176885658.0,103,0,5.554727272727272,15.638,6.5,1412,2,4,2,22,3.0,17.0,1999.0
6500000.0,1100000.0,99,0,2.8305625,50.627,7.4,1906,3,6,2,16,8.0,4.0,2008.0
35000000.0,35492921.0,102,0,6.434314285714286,12.33,6.1,805,3,4,1,35,8.0,12.0,2004.0
6000000.0,5844868.0,98,0,6.7755714285714275,14.379,7.0,599,3,1,1,14,1.0,13.0,1986.0
150000000.0,335154643.0,116,0,3.864953488372093,122.906,6.2,5647,3,2,1,43,2.0,20.0,2010.0
12000000.0,18994653.0,98,0,3.9641999999999995,15.308,6.2,292,3,4,2,25,1.0,14.0,1993.0
15000000.0,92863945.0,119,0,1.8780851063829778,17.557,7.3,1202,4,5,2,47,4.0,6.0,2004.0
8000000.0,441306145.0,122,0,2.0471190476190473,119.809,7.7,6079,1,2,1,42,14.0,25.0,1973.0
20000000.0,8586376.0,94,0,8.29915,19.855,5.2,497,1,2,2,20,6.0,12.0,2002.0
12000000.0,38587181.0,103,0,4.466080000000001,12.872,6.7,437,2,2,3,50,8.0,24.0,1990.0
30000000.0,135130999.0,138,0,4.530433333333333,14.805,7.5,1206,3,2,1,30,5.0,17.0,1993.0
80000000.0,43935763.0,116,0,8.42053125,14.241,5.7,825,3,5,1,32,8.0,23.0,2003.0
12000000.0,1644060.0,109,0,4.80945,21.433,6.0,1447,4,4,1,20,3.0,15.0,1999.0
75000000.0,86468162.0,121,0,7.779064516129032,45.953,6.8,1708,3,4,1,31,6.0,18.0,2003.0
6900000.0,7993039.0,102,0,7.440441176470588,15.719,7.4,1551,2,2,1,34,15.0,19.0,1993.0
50000000.0,31794718.0,110,0,5.071,10.386,6.1,579,2,2,1,20,7.0,13.0,2002.0
80000000.0,177977226.0,93,0,8.313176470588234,20.475,5.6,1882,3,2,1,17,5.0,10.0,1997.0
21000000.0,177200000.0,116,0,3.220111111111111,17.427,7.2,1343,2,4,1,45,16.0,17.0,1982.0
20000000.0,17432163.0,101,0,4.620677966101694,10.354,5.9,263,2,2,1,59,13.0,34.0,2003.0
12000000.0,45000000.0,110,0,2.3757073170731706,16.579,6.4,242,2,2,1,41,4.0,24.0,1978.0
18000000.0,50083616.0,115,0,13.450714285714286,18.699,7.3,954,2,1,1,14,8.0,5.0,1994.0
12000000.0,38587181.0,131,0,2.1349523809523814,15.246,7.3,991,1,4,1,21,1.0,3.0,1981.0
1200000.0,38587181.0,94,0,8.185500000000001,22.616,5.5,542,3,4,1,6,3.0,3.0,2006.0
85000000.0,137298489.0,130,0,6.958079365079366,24.19,6.4,1988,5,2,1,63,15.0,47.0,1993.0
12000000.0,38587181.0,98,0,3.4858666666666664,8.537,5.9,399,6,4,1,15,4.0,11.0,2001.0
30000000.0,254134910.0,91,0,4.455050000000001,30.818,6.2,2325,4,2,2,20,10.0,7.0,1995.0
19000000.0,8247943.0,95,0,4.680857142857143,18.763,6.7,606,2,2,1,28,8.0,19.0,1988.0
30000000.0,173959438.0,98,0,5.942259259259259,33.732,5.8,1828,2,2,2,27,7.0,14.0,2000.0
39000000.0,288752301.0,117,0,3.1163625,42.306,6.8,3361,2,2,1,80,16.0,22.0,1988.0
12000000.0,56631572.0,97,0,5.918441176470588,43.987,7.3,3367,2,1,1,34,10.0,12.0,1995.0
29000000.0,34994648.0,104,0,3.7105490196078432,17.56,6.1,1078,2,3,1,51,3.0,29.0,1988.0
16000000.0,48017402.0,107,0,4.959888888888889,10.776,6.3,442,1,1,1,18,9.0,7.0,1992.0
15000000.0,4035192.0,108,0,2.283153846153845,22.668,7.0,321,2,12,1,39,5.0,29.0,2001.0
12000000.0,5471088.0,110,0,7.5706,13.537,7.3,452,1,1,1,15,3.0,12.0,1992.0
18000000.0,31042035.0,103,0,7.9788333333333314,17.025,6.1,1118,3,2,1,12,3.0,9.0,1984.0
12000000.0,29235353.0,92,0,4.009926829268293,13.47,6.3,392,1,1,1,41,14.0,14.0,1997.0
33000000.0,21274717.0,87,0,4.652396226415094,28.19,5.3,697,3,1,1,53,10.0,33.0,1993.0
12000000.0,41205099.0,92,0,6.007958333333332,22.241,6.6,1986,1,3,1,24,5.0,17.0,1996.0
85000000.0,158468292.0,104,0,6.622,23.473,6.4,5168,4,4,3,41,12.0,18.0,2006.0
35000000.0,11560806.0,102,0,7.707299999999999,17.874,5.4,245,6,3,2,10,1.0,7.0,2003.0
55000000.0,63408614.0,104,0,2.890932432432433,21.421,6.4,1427,4,2,1,74,7.0,34.0,1989.0
116000000.0,178127760.0,108,0,4.5622058823529406,19.045,6.1,1387,4,2,1,34,12.0,19.0,1997.0
60000000.0,95427515.0,119,0,6.422630434782611,16.121,6.2,1402,5,6,2,46,14.0,26.0,2003.0
57000000.0,52164016.0,123,0,3.3973750000000007,10.971,6.2,894,3,4,1,72,13.0,21.0,2005.0
50000000.0,49000000.0,102,0,6.072913043478262,16.244,4.7,314,2,1,1,23,4.0,16.0,1994.0
45000000.0,20350000.0,92,0,7.3629999999999995,10.211,5.4,282,2,2,1,17,3.0,13.0,1996.0
17900000.0,6948633.0,89,0,5.924052631578947,19.665,5.3,597,3,3,2,19,6.0,11.0,1985.0
50000000.0,44547681.0,140,0,5.198191489361702,18.772,7.1,1537,4,2,2,47,10.0,30.0,1998.0
84000000.0,275650703.0,88,0,6.696321428571429,150.708,6.0,3427,3,3,1,28,7.0,20.0,2002.0
300000.0,11988469.0,89,0,1.6072941176470588,8.633,6.6,471,2,2,1,17,8.0,9.0,1979.0
60000000.0,129181830.0,94,0,6.623107142857144,22.455,6.1,1668,3,2,2,56,15.0,29.0,2005.0
12000000.0,22501596.0,78,0,1.4967333333333337,15.277,6.1,544,4,4,2,15,2.0,8.0,2006.0
12000000.0,38587181.0,84,0,9.022424242424242,12.667,5.9,523,3,2,1,33,5.0,26.0,1993.0
35000000.0,68349884.0,91,0,10.362909090909092,50.806,5.9,1813,3,5,2,11,3.0,7.0,2002.0
32000000.0,60328558.0,101,0,6.396846153846154,15.962,6.8,1099,3,1,1,39,11.0,23.0,1988.0
35000000.0,14296438.0,124,0,3.6300645161290315,23.833,5.5,438,4,6,2,31,10.0,12.0,1984.0
60000000.0,176070171.0,110,0,6.920578947368422,34.764,6.7,4424,2,3,2,38,6.0,21.0,2003.0
20000000.0,33889159.0,105,0,6.010675,62.924,6.8,2402,4,2,1,40,14.0,19.0,2006.0
9000000.0,21510851.0,95,0,5.342583333333334,13.487,5.1,380,3,1,2,36,16.0,14.0,2006.0
300000.0,8771757.0,91,0,1.5553454545454541,30.845,6.7,3292,4,4,1,55,4.0,11.0,1979.0
12000000.0,6800000.0,124,0,2.1394285714285712,10.026,7.1,246,3,1,1,56,6.0,47.0,1959.0
9500000.0,14776760.0,80,0,1.0385714285714285,13.368,7.4,704,3,3,5,7,3.0,1.0,2003.0
60000000.0,17834865.0,138,0,5.424263157894737,11.067,6.5,635,6,5,2,19,4.0,13.0,2006.0
18000000.0,26828365.0,122,0,3.586765625,13.407,7.5,1163,3,2,1,64,8.0,56.0,1989.0
12000000.0,38587181.0,92,0,1.5294285714285714,18.339,6.3,223,2,7,1,28,6.0,10.0,2003.0
29000000.0,21733230.0,103,0,8.480958333333334,18.485,6.9,1138,3,7,2,24,7.0,14.0,2005.0
6000000.0,18686644.0,92,0,4.298263157894737,33.468,5.8,279,3,3,1,19,5.0,8.0,1999.0
5000000.0,328203506.0,97,0,2.8759756097560976,21.934,6.4,1424,2,2,1,41,7.0,19.0,1986.0
13000000.0,2689799.0,110,0,8.450045454545453,9.351,6.5,146,1,4,1,22,8.0,9.0,2006.0
50000000.0,49111202.0,121,0,10.058384615384616,12.142,5.7,842,3,7,3,26,8.0,18.0,2006.0
85000000.0,58292295.0,90,0,7.057386363636366,33.178,5.9,1405,4,3,1,44,8.0,33.0,2000.0
90000000.0,237202299.0,118,0,6.428774193548389,42.572,6.4,3453,3,2,1,62,7.0,42.0,2000.0
12000000.0,37691644.0,112,0,4.517881355932205,11.89,6.5,728,4,4,1,59,9.0,21.0,2005.0
38000000.0,29907685.0,90,0,7.787173913043477,14.734,5.0,388,2,4,1,23,9.0,14.0,2006.0
12000000.0,38587181.0,84,0,4.566107692307693,14.447,5.7,450,3,1,1,65,15.0,31.0,2001.0
50000000.0,30303072.0,132,0,2.463655737704918,16.315,6.4,1167,4,6,2,61,3.0,20.0,1995.0
76000000.0,70595464.0,109,0,3.2921466666666666,24.139,7.6,5614,4,3,2,75,24.0,33.0,2006.0
1400010.0,38587181.0,129,0,3.485846153846154,28.195,7.1,661,3,3,1,26,5.0,19.0,2001.0
70000000.0,72785169.0,110,0,6.166078947368421,13.475,5.5,1049,3,3,1,38,10.0,20.0,2006.0
35000000.0,38587181.0,190,0,7.435285714285714,108.222,8.1,858,4,1,1,21,2.0,19.0,1993.0
67000000.0,25303038.0,102,0,7.708434782608695,17.419,5.6,635,4,5,4,23,2.0,18.0,2007.0
102000000.0,147080413.0,99,0,4.154867924528302,17.554,6.2,2131,3,5,2,53,13.0,32.0,2001.0
40000000.0,38805380.0,102,0,6.23434375,15.527,4.3,1028,4,11,3,32,23.0,8.0,2006.0
12000000.0,38587181.0,86,0,6.53025,12.072,6.1,186,2,6,1,8,5.0,3.0,2005.0
12000000.0,38587181.0,111,0,3.9093333333333335,34.676,5.2,298,3,2,1,33,7.0,26.0,2004.0
32000000.0,79082515.0,102,0,5.59127777777778,48.535,5.3,2375,2,2,1,36,6.0,14.0,1997.0
72500000.0,162966177.0,106,0,6.015771428571429,17.465,6.3,1224,1,7,1,35,4.0,25.0,2006.0
13000000.0,38587181.0,96,0,3.640388888888889,9.692,5.5,182,3,1,3,18,2.0,16.0,2005.0
85000000.0,131426169.0,102,0,5.206508474576271,13.492,5.0,1255,3,3,1,59,26.0,24.0,2005.0
12000000.0,38587181.0,92,0,2.854533333333334,10.987,6.0,116,3,4,3,15,7.0,5.0,2005.0
1250000.0,21722776.0,87,0,2.241869565217392,55.469,6.1,1167,2,2,1,23,9.0,14.0,1981.0
35000000.0,42064105.0,117,0,3.832603174603175,15.736,6.7,1168,3,2,2,63,20.0,25.0,2006.0
5000000.0,38587181.0,93,0,7.8532222222222225,7.431,5.5,66,2,6,3,18,3.0,14.0,2006.0
4000000.0,36690067.0,95,0,3.1965000000000003,38.097,5.8,967,1,3,1,18,8.0,10.0,1982.0
2600000.0,32980880.0,91,0,3.152851851851852,56.954,6.1,921,1,3,1,54,16.0,31.0,1984.0
2200000.0,21930418.0,92,0,2.331384615384615,33.893,5.3,804,1,2,1,26,6.0,17.0,1985.0
12000000.0,38587181.0,81,0,4.890461538461539,122.033,7.0,3649,3,3,2,26,10.0,13.0,1998.0
19000000.0,141407024.0,119,0,6.105086956521739,44.493,6.8,5028,4,3,1,46,9.0,24.0,1995.0
100000000.0,333535934.0,106,0,3.0602500000000004,56.696,5.8,7829,4,6,2,96,14.0,32.0,2005.0
57000000.0,58055768.0,115,0,4.839347826086957,40.949,6.6,2801,3,2,1,46,4.0,27.0,1993.0
75000000.0,248118121.0,106,0,5.409833333333333,35.109,7.1,7575,3,4,1,42,10.0,22.0,2000.0
27000000.0,38587181.0,101,0,4.174325581395348,15.19,5.9,892,4,3,1,43,9.0,24.0,1998.0
9000000.0,38587181.0,95,0,3.3818,30.608,5.1,159,4,1,3,15,1.0,2.0,2006.0
45000000.0,82800000.0,105,0,8.869894736842104,13.022,5.8,741,3,5,2,19,4.0,12.0,2006.0
12000000.0,38587181.0,110,0,5.081266666666664,16.579,5.9,220,2,5,2,15,4.0,5.0,2006.0
10000000.0,159313561.0,102,0,5.744645161290322,59.958,5.6,1767,1,3,1,31,10.0,18.0,2007.0
25000000.0,56422687.0,94,0,7.28988888888889,19.264,6.4,1490,2,1,1,36,11.0,17.0,2004.0
20000000.0,86865564.0,86,0,3.072087378640778,29.523,3.9,1174,3,4,1,103,17.0,44.0,2007.0
12000000.0,114194847.0,104,0,1.9075176470588233,36.854,6.9,3178,4,4,1,85,31.0,15.0,2006.0
10000000.0,27610873.0,118,0,6.149571428571428,31.644,6.7,830,1,4,2,21,4.0,15.0,2005.0
4000000.0,38587181.0,141,0,1.4077142857142861,11.526,8.1,328,3,3,3,14,1.0,9.0,1975.0
30000000.0,41480851.0,125,0,3.383283333333333,17.446,7.0,734,3,5,1,60,8.0,31.0,2006.0
52000000.0,205668210.0,106,0,7.017255319148937,21.442,5.8,2203,2,3,1,47,22.0,17.0,2006.0
11000000.0,8266343.0,85,0,3.6527446808510633,15.693,6.6,1220,3,2,1,47,12.0,14.0,1990.0
85000000.0,315156409.0,124,0,5.397490909090909,27.668,6.4,2244,2,6,2,55,7.0,39.0,1997.0
28000000.0,77516304.0,90,0,4.223837209302325,28.113,6.8,1512,3,3,1,43,12.0,25.0,2001.0
25000000.0,39053061.0,119,0,7.428088235294119,15.509,6.5,1104,2,3,1,34,24.0,10.0,2005.0
30000000.0,26810113.0,102,0,7.364199999999999,10.919,6.3,415,2,6,2,20,8.0,12.0,2007.0
25000000.0,13411957.0,107,0,3.559635514018693,13.676,7.1,581,1,4,2,107,14.0,35.0,2005.0
23000000.0,38505009.0,93,0,6.192257142857144,20.696,6.4,1202,1,2,1,35,10.0,23.0,2006.0
15000000.0,69623713.0,107,0,9.0885,74.589,6.4,2249,2,1,2,16,4.0,10.0,2006.0
